Site,Cell_id,latitude,longitude,Azimuth,Beamwidth,Nbr1,Nbr2,Nbr3,Nbr4,Nbr5,Nbr6,Nbr7,Nbr8,Nbr9,Nbr10,Nbr11,Nbr12,Nbr13,Nbr14,Nbr15,Nbr16,Nbr17,Nbr18,Nbr19,Nbr20,Nbr21,Nbr22,Nbr23,Nbr24,Nbr25,Nbr26,Nbr27,Nbr28,Nbr29,Nbr30,Nbr31,Nbr32
node00152,node00152_3,32.875,-96.73,300,75,node00230_2,node00225_3,node00225_2,node00152_2,node00152_1,node00151_2,node00151_1,node00139_3,node00100_3,node00100_2,node00061_3,node00061_2,node00061_1,node00047_3,node00040_3,node00036_2,node00036_1,node00012_2,node00011_3,node00010_2,node00010_1,,,,,,,,,,,
node00153,node00153_1,32.95,-96.835,60,75,node00219_1,node00161_1,node00159_3,node00159_2,node00159_1,node00153_3,node00153_2,node00135_1,node00134_2,node00134_1,node00115_3,node00073_3,node00023_1,node00016_2,node00015_3,node00015_1,,,,,,,,,,,,,,,,
node00153,node00153_2,32.95,-96.835,180,75,node00219_2,node00219_1,node00161_3,node00159_3,node00159_2,node00153_3,node00153_1,node00135_1,node00131_1,node00096_3,node00062_3,node00023_3,node00023_1,node00015_3,,,,,,,,,,,,,,,,,,
node00153,node00153_3,32.95,-96.835,300,75,node00219_3,node00219_1,node00159_3,node00153_2,node00153_1,node00136_1,node00135_1,node00134_3,node00134_2,node00134_1,node00131_1,node00115_3,node00043_2,node00043_1,node00023_3,node00023_1,node00016_3,node00016_2,node00016_1,node00015_3,,,,,,,,,,,,
node00154,node00154_1,32.79,-96.635,60,75,node00236_3,node00236_2,node00217_3,node00217_2,node00171_3,node00171_2,node00171_1,node00154_3,node00154_2,node00150_3,node00150_1,node00074_1,node00050_1,,,,,,,,,,,,,,,,,,,
node00154,node00154_2,32.79,-96.635,180,75,node00236_2,node00171_3,node00171_2,node00166_2,node00166_1,node00154_3,node00154_1,node00150_3,node00150_2,node00144_1,node00101_3,node00101_2,node00101_1,node00074_2,node00074_1,node00050_2,node00050_1,node00024_2,,,,,,,,,,,,,,
node00154,node00154_3,32.79,-96.635,300,75,node00171_3,node00171_2,node00166_1,node00154_2,node00154_1,node00150_3,node00144_3,node00144_1,node00101_3,node00101_1,node00074_3,node00074_2,node00074_1,node00053_2,node00050_3,node00050_2,node00050_1,node00024_3,node00024_2,node00000_2,,,,,,,,,,,,
node00155,node00155_1,32.835,-96.63,60,75,node00236_1,node00205_2,node00155_3,node00155_2,node00095_3,node00095_2,node00095_1,node00088_1,node00087_2,node00081_2,node00081_1,node00067_3,node00067_2,node00033_3,node00033_2,node00033_1,,,,,,,,,,,,,,,,
node00155,node00155_2,32.835,-96.63,180,75,node00236_3,node00236_2,node00236_1,node00217_2,node00217_1,node00155_3,node00155_1,node00150_1,node00095_2,node00088_2,node00088_1,node00081_2,node00033_3,node00033_2,node00033_1,,,,,,,,,,,,,,,,,
node00155,node00155_3,32.835,-96.63,300,75,node00236_1,node00217_2,node00217_1,node00205_2,node00165_2,node00155_2,node00155_1,node00125_2,node00102_2,node00095_3,node00095_2,node00088_3,node00088_2,node00088_1,node00087_2,node00081_3,node00081_2,node00081_1,node00067_3,node00033_3,node00033_1,,,,,,,,,,,
node00156,node00156_1,32.82,-96.855,60,75,node00222_2,node00222_1,node00190_3,node00190_1,node00188_3,node00184_1,node00183_3,node00183_2,node00183_1,node00167_3,node00167_2,node00167_1,node00156_3,node00156_2,node00119_3,node00119_1,node00037_3,node00037_2,node00037_1,,,,,,,,,,,,,
node00156,node00156_2,32.82,-96.855,180,75,node00231_1,node00222_3,node00222_2,node00222_1,node00201_2,node00201_1,node00190_3,node00183_3,node00156_3,node00156_1,node00145_2,node00119_3,node00119_1,node00093_1,node00076_2,node00064_3,node00064_1,node00037_2,node00027_2,node00027_1,node00006_3,,,,,,,,,,,
node00156,node00156_3,32.82,-96.855,300,75,node00222_1,node00201_3,node00201_2,node00201_1,node00183_3,node00167_3,node00158_1,node00156_2,node00156_1,node00076_2,node00076_1,node00037_3,node00037_2,node00027_2,node00027_1,,,,,,,,,,,,,,,,,
node00157,node00157_1,32.77,-96.815,60,75,node00216_3,node00214_1,node00206_3,node00162_3,node00162_2,node00162_1,node00157_3,node00157_2,node00114_1,node00097_3,node00097_2,node00097_1,node00085_3,node00085_2,node00085_1,node00084_3,node00084_2,node00084_1,node00044_2,node00035_3,node00035_2,node00029_2,,,,,,,,,,
node00157,node00157_2,32.77,-96.815,180,75,node00214_3,node00214_2,node00214_1,node00211_2,node00196_1,node00162_3,node00162_2,node00162_1,node00157_3,node00157_1,node00121_1,node00114_2,node00114_1,node00085_3,node00085_1,node00084_3,node00084_2,node00084_1,node00029_2,node00004_3,node00004_1,,,,,,,,,,,
node00157,node00157_3,32.77,-96.815,300,75,node00214_1,node00196_1,node00162_3,node00162_2,node00162_1,node00157_2,node00157_1,node00143_2,node00143_1,node00121_2,node00121_1,node00114_3,node00114_2,node00114_1,node00097_3,node00097_1,node00085_3,node00084_3,node00084_2,node00084_1,node00064_3,node00064_2,node00044_2,node00029_2,,,,,,,,
node00158,node00158_1,32.84,-96.9,60,75,node00232_3,node00232_2,node00221_3,node00221_2,node00221_1,node00201_3,node00184_3,node00184_2,node00184_1,node00158_3,node00158_2,node00156_3,node00112_2,node00076_1,node00069_2,node00041_1,node00037_3,node00027_1,node00008_1,,,,,,,,,,,,,
node00158,node00158_2,32.84,-96.9,180,75,node00232_2,node00231_3,node00231_2,node00231_1,node00221_2,node00201_3,node00201_2,node00158_3,node00158_1,node00146_1,node00112_2,node00076_3,node00076_2,node00076_1,node00041_3,node00041_1,node00027_3,node00027_1,node00008_3,node00008_2,node00008_1,,,,,,,,,,,
node00158,node00158_3,32.84,-96.9,300,75,node00232_3,node00232_2,node00231_3,node00221_3,node00221_2,node00221_1,node00201_3,node00197_2,node00158_2,node00158_1,node00112_3,node00112_2,node00076_3,node00075_3,node00075_2,node00069_2,node00041_1,node00037_3,node00008_3,node00008_1,,,,,,,,,,,,
node00159,node00159_1,32.95,-96.825,60,75,node00226_3,node00173_3,node00173_2,node00173_1,node00161_2,node00161_1,node00159_3,node00159_2,node00153_1,node00115_2,node00106_1,node00073_3,node00073_2,node00073_1,node00023_1,node00015_3,node00015_2,node00015_1,,,,,,,,,,,,,,
node00159,node00159_2,32.95,-96.825,180,75,node00219_1,node00173_3,node00161_3,node00161_2,node00161_1,node00159_3,node00159_1,node00153_2,node00153_1,node00105_3,node00096_1,node00062_3,node00062_1,node00023_3,node00023_2,node00023_1,node00015_3,,,,,,,,,,,,,,,
node00159,node00159_3,32.95,-96.825,300,75,node00219_1,node00173_3,node00161_1,node00159_2,node00159_1,node00153_3,node00153_2,node00153_1,node00134_2,node00134_1,node00115_3,node00073_3,node00023_1,node00015_3,node00015_2,node00015_1,,,,,,,,,,,,,,,,
node00160,node00160_1,32.75,-96.935,60,75,node00212_3,node00178_3,node00178_1,node00170_3,node00170_2,node00170_1,node00160_3,node00160_2,node00072_3,node00028_3,,,,,,,,,,,,,,,,,,,,,,
node00160,node00160_2,32.75,-96.935,180,75,node00178_3,node00178_2,node00178_1,node00170_2,node00160_3,node00160_1,node00072_3,node00028_3,,,,,,,,,,,,,,,,,,,,,,,,
node00160,node00160_3,32.75,-96.935,300,75,node00212_3,node00178_3,node00170_3,node00170_2,node00160_2,node00160_1,node00028_3,,,,,,,,,,,,,,,,,,,,,,,,,
node00161,node00161_1,32.945,-96.82,60,75,node00173_3,node00173_2,node00161_3,node00161_2,node00159_3,node00159_2,node00159_1,node00153_1,node00115_2,node00106_3,node00073_3,node00023_1,node00015_3,node00015_2,,,,,,,,,,,,,,,,,,
node00161,node00161_2,32.945,-96.82,180,75,node00198_3,node00198_1,node00181_1,node00173_3,node00173_2,node00173_1,node00161_3,node00161_1,node00159_2,node00159_1,node00115_2,node00106_3,node00106_1,node00105_3,node00105_2,node00105_1,node00096_1,node00062_3,node00062_2,node00062_1,node00023_2,node00023_1,node00020_3,node00020_1,,,,,,,,
node00161,node00161_3,32.945,-96.82,300,75,node00219_1,node00198_3,node00198_1,node00173_3,node00161_2,node00161_1,node00159_2,node00153_2,node00135_1,node00118_1,node00096_1,node00073_3,node00062_3,node00062_2,node00062_1,node00023_3,node00023_2,node00023_1,,,,,,,,,,,,,,
node00162,node00162_1,32.775,-96.81,60,75,node00216_3,node00209_3,node00206_3,node00162_3,node00162_2,node00157_3,node00157_2,node00157_1,node00143_2,node00143_1,node00114_1,node00097_3,node00097_2,node00097_1,node00085_3,node00085_1,node00084_1,node00064_3,node00044_2,node00035_3,node00035_2,node00035_1,,,,,,,,,,
node00162,node00162_2,32.775,-96.81,180,75,node00216_3,node00209_3,node00209_2,node00209_1,node00206_3,node00206_2,node00162_3,node00162_1,node00157_3,node00157_2,node00157_1,node00116_3,node00116_2,node00097_2,node00085_3,node00085_2,node00085_1,node00084_2,node00084_1,node00035_3,node00035_2,node00035_1,,,,,,,,,,
node00162,node00162_3,32.775,-96.81,300,75,node00162_2,node00162_1,node00157_3,node00157_2,node00157_1,node00143_3,node00143_2,node00114_1,node00097_3,node00097_2,node00085_3,node00085_2,node00085_1,node00084_3,node00084_2,node00084_1,node00044_2,node00035_2,,,,,,,,,,,,,,
node00163,node00163_1,32.94,-96.77,60,75,node00228_1,node00199_3,node00199_1,node00175_3,node00163_3,node00163_2,node00130_3,node00130_2,node00105_1,node00082_1,node00059_1,node00055_3,node00055_1,node00034_3,node00025_2,node00025_1,,,,,,,,,,,,,,,,
node00163,node00163_2,32.94,-96.77,180,75,node00228_1,node00218_1,node00210_1,node00199_3,node00199_1,node00175_3,node00163_3,node00163_1,node00122_1,node00105_2,node00105_1,node00082_3,node00082_1,node00059_3,node00059_2,node00059_1,node00055_3,node00034_3,node00034_2,node00025_2,,,,,,,,,,,,
node00163,node00163_3,32.94,-96.77,300,75,node00226_2,node00226_1,node00173_2,node00173_1,node00163_2,node00163_1,node00105_3,node00105_2,node00105_1,node00059_1,node00034_3,node00025_3,node00025_2,,,,,,,,,,,,,,,,,,,
node00164,node00164_1,32.82,-96.735,60,75,node00235_3,node00235_1,node00207_1,node00194_1,node00164_3,node00164_2,node00142_3,node00142_2,node00142_1,node00139_2,node00102_3,node00099_1,node00066_3,node00049_3,node00032_1,node00017_2,node00011_2,node00011_1,node00010_3,node00010_2,,,,,,,,,,,,
node00164,node00164_2,32.82,-96.735,180,75,node00235_3,node00235_1,node00207_3,node00207_2,node00207_1,node00194_1,node00164_3,node00164_1,node00142_3,node00142_2,node00133_1,node00109_1,node00102_3,node00099_3,node00099_2,node00099_1,node00032_2,node00032_1,node00017_2,,,,,,,,,,,,,
node00164,node00164_3,32.82,-96.735,300,75,node00207_3,node00207_1,node00194_1,node00164_2,node00164_1,node00142_3,node00142_2,node00139_3,node00133_1,node00109_1,node00099_3,node00099_1,node00066_3,node00045_2,node00032_3,node00032_2,node00032_1,node00017_3,node00017_2,node00017_1,node00011_2,node00010_3,node00010_2,,,,,,,,,
node00165,node00165_1,32.845,-96.66,60,75,node00205_3,node00205_2,node00165_3,node00165_2,node00102_2,node00102_1,node00081_3,node00081_2,,,,,,,,,,,,,,,,,,,,,,,,
node00165,node00165_2,32.845,-96.66,180,75,node00217_1,node00165_3,node00165_1,node00155_3,node00088_3,node00088_1,node00081_3,node00081_2,,,,,,,,,,,,,,,,,,,,,,,,
node00165,node00165_3,32.845,-96.66,300,75,node00165_2,node00165_1,node00142_1,node00102_3,node00102_2,node00102_1,node00088_3,node00088_1,node00066_1,,,,,,,,,,,,,,,,,,,,,,,
node00166,node00166_1,32.745,-96.66,60,75,node00236_3,node00217_3,node00217_2,node00192_1,node00176_1,node00171_3,node00166_3,node00166_2,node00154_3,node00154_2,node00144_3,node00101_3,node00101_1,node00074_2,node00074_1,node00053_3,node00053_2,node00050_3,node00050_2,node00050_1,node00024_3,node00024_2,node00019_3,node00019_1,node00000_2,,,,,,,
node00166,node00166_2,32.745,-96.66,180,75,node00166_3,node00166_1,node00154_2,node00144_3,node00144_2,node00144_1,node00101_3,node00053_2,node00050_2,node00019_2,node00019_1,,,,,,,,,,,,,,,,,,,,,
node00166,node00166_3,32.745,-96.66,300,75,node00192_2,node00192_1,node00176_2,node00176_1,node00166_2,node00166_1,node00144_3,node00144_2,node00101_3,node00053_3,node00053_2,node00050_3,node00050_2,node00019_3,node00019_2,node00019_1,,,,,,,,,,,,,,,,
node00167,node00167_1,32.83,-96.84,60,75,node00204_3,node00204_2,node00204_1,node00190_3,node00190_2,node00190_1,node00188_2,node00183_1,node00167_3,node00167_2,node00156_1,node00145_3,node00057_3,node00009_2,node00002_3,node00002_2,node00002_1,,,,,,,,,,,,,,,
node00167,node00167_2,32.83,-96.84,180,75,node00222_2,node00190_3,node00190_2,node00190_1,node00183_2,node00183_1,node00167_3,node00167_1,node00156_1,node00145_3,node00145_2,node00119_3,node00119_1,,,,,,,,,,,,,,,,,,,
node00167,node00167_3,32.83,-96.84,300,75,node00204_3,node00188_3,node00188_2,node00184_2,node00184_1,node00183_1,node00167_2,node00167_1,node00156_3,node00156_1,node00037_2,node00037_1,node00009_2,node00002_3,node00002_2,,,,,,,,,,,,,,,,,
node00168,node00168_1,32.895,-96.81,60,75,node00227_3,node00227_2,node00168_3,node00168_2,node00141_1,node00132_3,node00132_2,node00108_3,node00108_1,node00107_1,node00080_3,node00080_2,node00020_3,node00020_2,,,,,,,,,,,,,,,,,,
node00168,node00168_2,32.895,-96.81,180,75,node00230_3,node00227_3,node00227_2,node00185_1,node00168_3,node00168_1,node00141_3,node00141_1,node00132_3,node00132_2,node00108_3,node00108_1,node00107_2,node00098_3,node00057_1,,,,,,,,,,,,,,,,,
node00168,node00168_3,32.895,-96.81,300,75,node00227_3,node00185_1,node00168_2,node00168_1,node00141_3,node00141_1,node00132_3,node00132_2,node00107_2,node00107_1,node00026_3,node00026_2,,,,,,,,,,,,,,,,,,,,
node00169,node00169_1,32.845,-96.79,60,75,node00204_1,node00179_1,node00169_3,node00169_2,node00151_3,node00151_2,node00098_2,node00098_1,node00089_3,node00089_1,node00057_2,node00045_3,node00045_2,node00045_1,node00021_3,node00021_2,node00017_1,node00013_3,node00013_2,node00013_1,node00010_3,node00007_1,node00002_1,,,,,,,,,
node00169,node00169_2,32.845,-96.79,180,75,node00204_3,node00204_2,node00204_1,node00179_3,node00179_2,node00179_1,node00169_3,node00169_1,node00151_3,node00145_1,node00126_2,node00126_1,node00098_2,node00090_2,node00090_1,node00089_3,node00089_2,node00083_1,node00045_3,node00032_3,node00021_2,node00017_3,node00013_3,node00013_2,node00007_2,node00007_1,,,,,,
node00169,node00169_3,32.845,-96.79,300,75,node00204_3,node00204_1,node00179_1,node00169_2,node00169_1,node00151_3,node00126_2,node00126_1,node00098_3,node00098_2,node00089_3,node00057_3,node00057_2,node00045_3,node00021_3,node00021_2,node00021_1,node00007_3,node00007_2,node00007_1,node00002_3,node00002_2,node00002_1,,,,,,,,,
node00170,node00170_1,32.765,-96.92,60,75,node00212_3,node00212_2,node00212_1,node00200_3,node00178_1,node00170_3,node00170_2,node00160_1,node00146_2,node00093_3,node00072_3,node00058_3,node00058_2,node00058_1,node00046_2,node00028_3,node00028_1,,,,,,,,,,,,,,,
node00170,node00170_2,32.765,-96.92,180,75,node00212_2,node00178_3,node00178_2,node00178_1,node00170_3,node00170_1,node00160_3,node00160_2,node00160_1,node00093_3,node00072_3,node00058_2,node00028_3,,,,,,,,,,,,,,,,,,,
node00170,node00170_3,32.765,-96.92,300,75,node00212_3,node00212_2,node00212_1,node00170_2,node00170_1,node00160_3,node00160_1,node00137_2,node00093_3,node00072_3,node00046_2,node00028_3,,,,,,,,,,,,,,,,,,,,
node00171,node00171_1,32.8,-96.63,60,75,node00236_3,node00236_2,node00217_3,node00217_2,node00171_3,node00171_2,node00154_1,node00150_3,node00150_1,node00074_1,node00033_3,node00024_2,node00024_1,,,,,,,,,,,,,,,,,,,
node00171,node00171_2,32.8,-96.63,180,75,node00236_2,node00171_3,node00171_1,node00154_3,node00154_2,node00154_1,node00150_3,node00150_2,node00150_1,node00101_2,node00101_1,node00074_1,node00050_1,node00033_3,node00033_2,node00024_2,,,,,,,,,,,,,,,,
node00171,node00171_3,32.8,-96.63,300,75,node00236_3,node00236_2,node00217_3,node00217_2,node00171_2,node00171_1,node00166_1,node00154_3,node00154_2,node00154_1,node00150_3,node00101_1,node00088_2,node00074_3,node00074_1,node00066_2,node00024_2,node00024_1,,,,,,,,,,,,,,
node00172,node00172_1,32.78,-96.79,60,75,node00216_2,node00216_1,node00213_2,node00209_2,node00209_1,node00206_2,node00206_1,node00200_1,node00172_3,node00172_2,node00149_1,node00127_2,node00127_1,node00116_1,node00094_2,node00052_2,node00051_3,node00051_2,node00035_1,node00005_3,node00005_2,,,,,,,,,,,
node00172,node00172_2,32.78,-96.79,180,75,node00213_2,node00206_2,node00206_1,node00172_3,node00172_1,node00149_3,node00149_2,node00149_1,node00133_3,node00124_3,node00124_2,node00116_3,node00116_1,node00051_3,node00051_2,,,,,,,,,,,,,,,,,
node00172,node00172_3,32.78,-96.79,300,75,node00216_2,node00216_1,node00209_3,node00209_2,node00209_1,node00206_3,node00206_2,node00206_1,node00200_1,node00172_2,node00172_1,node00149_3,node00149_1,node00127_2,node00127_1,node00116_3,node00116_1,node00094_2,node00094_1,node00085_2,node00052_2,node00051_2,node00035_2,node00035_1,,,,,,,,
node00173,node00173_1,32.95,-96.805,60,75,node00226_3,node00226_2,node00226_1,node00173_3,node00173_2,node00163_3,node00161_2,node00159_1,node00115_2,node00106_1,node00105_3,node00105_1,node00073_3,node00073_2,node00055_3,node00025_3,node00025_2,node00015_2,,,,,,,,,,,,,,
node00173,node00173_2,32.95,-96.805,180,75,node00198_1,node00173_3,node00173_1,node00163_3,node00161_2,node00161_1,node00159_1,node00106_3,node00106_1,node00105_3,node00105_2,node00105_1,node00096_1,node00073_2,node00062_1,node00020_1,,,,,,,,,,,,,,,,
node00173,node00173_3,32.95,-96.805,300,75,node00226_3,node00226_2,node00198_1,node00173_2,node00173_1,node00161_3,node00161_2,node00161_1,node00159_3,node00159_2,node00159_1,node00115_2,node00106_3,node00105_3,node00073_3,node00073_2,node00073_1,node00062_1,node00023_1,node00015_3,node00015_2,node00015_1,,,,,,,,,,
node00174,node00174_1,32.915,-96.705,60,75,node00229_3,node00229_2,node00180_3,node00180_2,node00175_2,node00175_1,node00174_3,node00174_2,node00140_3,node00140_2,node00140_1,node00111_1,node00091_1,node00078_3,node00078_2,node00056_3,node00056_2,node00055_2,,,,,,,,,,,,,,
node00174,node00174_2,32.915,-96.705,180,75,node00225_1,node00199_2,node00175_2,node00174_3,node00174_1,node00140_3,node00140_2,node00111_3,node00111_2,node00111_1,node00091_3,node00091_1,node00078_3,node00078_2,node00040_3,node00040_1,node00039_2,node00012_2,node00012_1,,,,,,,,,,,,,
node00174,node00174_3,32.915,-96.705,300,75,node00225_1,node00199_2,node00180_2,node00175_2,node00175_1,node00174_2,node00174_1,node00140_3,node00111_3,node00111_1,node00082_2,node00055_2,node00039_2,node00039_1,node00012_2,node00012_1,,,,,,,,,,,,,,,,
node00175,node00175_1,32.935,-96.725,60,75,node00229_3,node00229_1,node00191_2,node00180_3,node00180_2,node00175_3,node00175_2,node00174_3,node00174_1,node00140_1,node00111_1,node00086_2,node00071_2,node00070_2,node00056_3,node00056_2,node00056_1,node00055_3,node00055_2,node00034_1,,,,,,,,,,,,
node00175,node00175_2,32.935,-96.725,180,75,node00225_3,node00225_1,node00199_2,node00199_1,node00180_2,node00175_3,node00175_1,node00174_3,node00174_2,node00174_1,node00113_2,node00111_3,node00111_1,node00100_2,node00100_1,node00082_2,node00082_1,node00056_3,node00055_2,node00040_3,node00039_3,node00039_2,node00039_1,node00012_3,node00012_2,node00012_1,,,,,,
node00175,node00175_3,32.935,-96.725,300,75,node00199_2,node00199_1,node00175_2,node00175_1,node00163_2,node00163_1,node00130_2,node00086_2,node00082_2,node00071_2,node00059_1,node00056_3,node00055_3,node00055_2,node00055_1,node00039_1,node00034_3,node00034_2,node00034_1,node00012_1,,,,,,,,,,,,
node00176,node00176_1,32.745,-96.73,60,75,node00192_3,node00192_2,node00192_1,node00176_3,node00176_2,node00166_3,node00166_1,node00053_3,node00053_2,node00042_1,node00019_3,node00019_2,node00019_1,,,,,,,,,,,,,,,,,,,
node00176,node00176_2,32.745,-96.73,180,75,node00192_2,node00176_3,node00176_1,node00166_3,node00063_1,node00053_3,node00042_3,node00042_2,node00042_1,node00019_3,node00019_2,,,,,,,,,,,,,,,,,,,,,
node00176,node00176_3,32.745,-96.73,300,75,node00192_3,node00192_2,node00192_1,node00176_2,node00176_1,node00149_2,node00149_1,node00133_2,node00124_2,node00063_1,node00053_3,node00042_3,node00042_2,node00042_1,node00019_3,,,,,,,,,,,,,,,,,
